"Name","State","Notes","User","Tags","Created","Runtime","Sweep","compute_heuristics_only","input_file","method","output_dir","source_model","target_model","test","wandb_project","ALL CAPS","Blockquotes","Bullets","First-Person Pronouns","Code Formatting","Emojis","Exclamations","Greeting (Start)","Header/Title","Links","List","Long Sentences","Markdown","Math Symbols","Numbered Steps","Parentheses","Questions","Repetition","Sign-off (End)","Starts with List","heuristic_avg_score","heuristic_avg_score_source_target","heuristic_diff","heuristic_diff_normalized","length_diff","over_token_limit","parsing_errors","semantic_score","similarity_score_1_10","source_target_ALL CAPS","source_target_Blockquotes","source_target_Bullets","source_target_Code Formatting","source_target_Emojis","source_target_Exclamations","source_target_First-Person Pronouns","source_target_Greeting (Start)","source_target_Header/Title","source_target_Links","source_target_List","source_target_Long Sentences","source_target_Markdown","source_target_Math Symbols","source_target_Numbered Steps","source_target_Parentheses","source_target_Questions","source_target_Repetition","source_target_Sign-off (End)","source_target_Starts with List","stylistic_score"
"microsoft_Phi-4-mini-instruct_disguised-OpenGVLab_InternVL3-8B_responses-500","finished","-","","updated","2025-05-16T08:34:09.000Z","236","","false","disguising/model-responses/disguised/stylistic_clustering_resample/microsoft_Phi-4-mini-instruct/temp0.7/microsoft_Phi-4-mini-instruct_disguised-OpenGVLab_InternVL3-8B_responses-500.csv","stylistic_clustering_resample","disguising/scores","microsoft/Phi-4-mini-instruct","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.7919191919191919","1","0.8525252525252526","0.7414141414141414","0.9393939393939394","0.987878787878788","0.705050505050505","0.9797979797979798","0.8686868686868687","0.995959595959596","0.6585858585858586","0.7454545454545455","0.6505050505050505","0.6545454545454545","0.9454545454545454","0.5838383838383838","0.9393939393939394","0.9535353535353536","0.987878787878788","0.9494949494949496","0.8465656565656566","0.856969696969697","-0.010404040404040416","-0.012140499764262153","0.4064156925528911","4","1","3.1153846153846154","6.541497975708502","0.7818181818181819","1","0.8181818181818182","0.9353535353535354","0.997979797979798","0.8121212121212121","0.7595959595959596","0.9797979797979798","0.8686868686868687","0.98989898989899","0.6181818181818182","0.806060606060606","0.6808080808080809","0.6707070707070707","0.8868686868686869","0.6888888888888889","0.9494949494949496","0.9494949494949496","0.98989898989899","0.9555555555555556","2.3623481781376516"
"microsoft_Phi-4-mini-instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500","finished","-","","updated","2025-05-16T08:32:37.000Z","232","","false","disguising/model-responses/disguised/stylistic_clustering/microsoft_Phi-4-mini-instruct/temp0.7/microsoft_Phi-4-mini-instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500.csv","stylistic_clustering","disguising/scores","microsoft/Phi-4-mini-instruct","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.7687224669603524","1","0.960352422907489","0.7400881057268722","0.9449339207048458","0.9977973568281938","0.7819383259911894","0.9845814977973568","0.9647577092511012","0.9911894273127754","0.8105726872246696","0.7158590308370044","0.7841409691629956","0.6299559471365639","0.7819383259911894","0.6343612334801763","0.9361233480176212","0.9647577092511012","0.9889867841409692","0.920704845814978","0.8650881057268721","0.8535242290748897","0.01156387665198244","0.01354838709677427","0.2844067194048293","0","2","3.0088300220750552","6.281456953642384","0.7841409691629956","1","0.8524229074889867","0.9405286343612336","1","0.8303964757709251","0.724669603524229","0.9801762114537445","0.933920704845815","0.9933920704845814","0.7202643171806168","0.7158590308370044","0.6189427312775331","0.6563876651982379","0.7775330396475771","0.73568281938326","0.922907488986784","0.947136563876652","0.9933920704845814","0.9427312775330396","2.3796909492273732"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500","finished","-","","updated","2025-05-16T08:32:25.000Z","242","","false","disguising/model-responses/disguised/stylistic_clustering/Qwen_Qwen2.5-VL-7B-Instruct/temp0.7/Qwen_Qwen2.5-VL-7B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500.csv","stylistic_clustering","disguising/scores","Qwen/Qwen2.5-VL-7B-Instruct","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.8205645161290323","1","0.8830645161290323","0.7137096774193549","0.9495967741935484","0.997983870967742","0.7358870967741935","0.9838709677419356","0.9012096774193548","0.995967741935484","0.7338709677419355","0.655241935483871","0.75","0.6491935483870968","0.9274193548387096","0.6048387096774194","0.9092741935483872","0.9556451612903226","1","0.9616935483870968","0.8564516129032258","0.9072580645161292","-0.050806451612903425","-0.05600000000000021","0.43400142116380175","3","1","3.208080808080808","7.034343434343435","0.8689516129032258","1","0.8024193548387096","0.939516129032258","1","0.9717741935483872","0.9032258064516128","1","0.8629032258064516","0.9899193548387096","0.7056451612903226","0.8770161290322581","0.7419354838709677","0.7479838709677419","0.9657258064516128","0.7883064516129032","0.9798387096774194","1","1","1","2.5313131313131314"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-OpenGVLab_InternVL3-8B_responses-500","finished","-","","updated","2025-05-16T08:32:09.000Z","291","","false","disguising/model-responses/disguised/stylistic_clustering/Qwen_Qwen2.5-VL-7B-Instruct/temp0.7/Qwen_Qwen2.5-VL-7B-Instruct_disguised-OpenGVLab_InternVL3-8B_responses-500.csv","stylistic_clustering","disguising/scores","Qwen/Qwen2.5-VL-7B-Instruct","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.8225806451612904","0.997983870967742","0.7741935483870968","0.7842741935483871","0.9435483870967742","0.997983870967742","0.8165322580645161","0.9879032258064516","0.8104838709677419","0.9919354838709676","0.6149193548387096","0.7862903225806451","0.6108870967741935","0.6350806451612904","0.967741935483871","0.6189516129032258","0.9213709677419356","0.967741935483871","0.9899193548387096","0.9737903225806452","0.8507056451612902","0.8496975806451612","0.0010080645161290036","0.0011863803535413118","0.5103764268193648","3","2","3.1454545454545455","6.755060728744939","0.7842741935483871","1","0.7237903225806451","0.9375","0.997983870967742","0.8387096774193549","0.7681451612903226","0.9939516129032258","0.7943548387096774","0.9899193548387096","0.6330645161290323","0.7580645161290323","0.6673387096774194","0.657258064516129","0.8951612903225806","0.6915322580645161","0.941532258064516","0.9596774193548387","0.9899193548387096","0.9717741935483872","2.412121212121212"
"meta-llama_Llama-3.1-8B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500","finished","-","","updated","2025-05-16T08:31:22.000Z","196","","false","disguising/model-responses/disguised/stylistic_clustering/meta-llama_Llama-3.1-8B-Instruct/temp0.7/meta-llama_Llama-3.1-8B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500.csv","stylistic_clustering","disguising/scores","meta-llama/Llama-3.1-8B-Instruct","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.802","1","0.832","0.716","0.962","1","0.958","0.986","0.938","0.996","0.62","0.752","0.596","0.702","0.944","0.554","0.9","0.962","1","0.898","0.8558999999999999","0.9191","-0.06320000000000003","-0.0687629202480688","0.5960331247834375","0","2","3.104208416833667","6.455823293172691","0.85","1","0.836","0.946","1","0.92","0.866","1","0.968","0.992","0.758","0.902","0.824","0.856","0.948","0.786","0.93","1","1","1","2.312625250501002"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-microsoft_Phi-4-mini-instruct_responses-500","finished","-","","updated","2025-05-16T08:30:58.000Z","236","","false","disguising/model-responses/disguised/stylistic_clustering_resample/mistralai_Mistral-7B-Instruct-v0.3/temp0.7/mistralai_Mistral-7B-Instruct-v0.3_disguised-microsoft_Phi-4-mini-instruct_responses-500.csv","stylistic_clustering_resample","disguising/scores","mistralai/Mistral-7B-Instruct-v0.3","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.7987679671457906","0.997946611909651","0.9075975359342916","0.7351129363449692","0.9404517453798767","0.995893223819302","0.8501026694045175","0.9774127310061602","0.9486652977412732","0.9897330595482546","0.7782340862422998","0.6694045174537988","0.7104722792607803","0.6529774127310062","0.8624229979466119","0.6468172484599589","0.9527720739219712","0.9404517453798767","0.997946611909651","0.942505133470226","0.8647843942505136","0.8585215605749488","0.006262833675564794","0.0072949055249941505","0.48634571737055504","0","1","3.128336755646817","6.482510288065844","0.7659137577002053","0.997946611909651","0.9137577002053388","0.9507186858316222","0.997946611909651","0.8336755646817249","0.7063655030800822","0.9815195071868584","0.9527720739219712","0.9835728952772074","0.7597535934291582","0.7104722792607803","0.731006160164271","0.6468172484599589","0.7268993839835729","0.7084188911704312","0.9260780287474332","0.944558521560575","0.995893223819302","0.9363449691991786","2.417864476386037"
"OpenGVLab_InternVL3-8B_disguised-OpenGVLab_InternVL3-8B_responses-500","finished","-","","updated","2025-05-16T08:29:54.000Z","243","","false","disguising/model-responses/disguised/stylistic_clustering_resample/OpenGVLab_InternVL3-8B/temp0.7/OpenGVLab_InternVL3-8B_disguised-OpenGVLab_InternVL3-8B_responses-500.csv","stylistic_clustering_resample","disguising/scores","OpenGVLab/InternVL3-8B","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.7766599597585513","1","0.6237424547283702","0.738430583501006","0.9336016096579476","0.9818913480885312","0.6177062374245473","0.9758551307847082","0.7142857142857143","0.9879275653923542","0.5251509054325956","0.8591549295774648","0.5331991951710262","0.6156941649899397","0.9637826961770624","0.6458752515090543","0.8772635814889336","0.971830985915493","0.9899396378269618","0.959758551307847","0.8145875251509054","0.8989939637826962","-0.08440643863179087","-0.09388988361683091","0.6512809981894266","0","2","3.18989898989899","6.91010101010101","0.8088531187122736","1","0.7585513078470825","0.943661971830986","1","0.9396378269617708","0.8832997987927566","1","0.8490945674044266","0.9879275653923542","0.6720321931589537","0.909456740442656","0.7203219315895373","0.7645875251509054","0.977867203219316","0.8028169014084507","0.9637826961770624","1","0.9979879275653925","1","2.3737373737373737"
"microsoft_Phi-4-mini-instruct_disguised-microsoft_Phi-4-mini-instruct_responses-500","finished","-","","updated","2025-05-16T08:28:34.000Z","231","","false","disguising/model-responses/disguised/stylistic_clustering/microsoft_Phi-4-mini-instruct/temp0.7/microsoft_Phi-4-mini-instruct_disguised-microsoft_Phi-4-mini-instruct_responses-500.csv","stylistic_clustering","disguising/scores","microsoft/Phi-4-mini-instruct","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.789795918367347","1","0.9061224489795918","0.7775510204081633","0.9571428571428572","0.9979591836734694","0.7795918367346939","0.9755102040816328","0.9571428571428572","0.9918367346938776","0.7653061224489796","0.7326530612244898","0.7408163265306122","0.7244897959183674","0.8673469387755102","0.6795918367346939","0.9142857142857144","0.953061224489796","0.9979591836734694","0.9346938775510204","0.8721428571428571","0.9385714285714286","-0.0664285714285715","-0.07077625570776264","0.39775433379854047","1","2","3.2586912065439675","7.007172131147541","0.8591836734693877","1","0.9142857142857144","0.953061224489796","1","0.963265306122449","0.9040816326530612","1","0.9612244897959183","0.9897959183673468","0.8142857142857143","0.9306122448979592","0.8408163265306122","0.8591836734693877","0.9571428571428572","0.8510204081632653","0.979591836734694","0.9959183673469388","0.9979591836734694","1","2.642126789366053"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500","finished","-","","updated","2025-05-16T08:28:03.000Z","250","","false","disguising/model-responses/disguised/stylistic_clustering/Qwen_Qwen2.5-VL-7B-Instruct/temp0.7/Qwen_Qwen2.5-VL-7B-Instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500.csv","stylistic_clustering","disguising/scores","Qwen/Qwen2.5-VL-7B-Instruct","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.8249496981891348","1","0.9235412474849096","0.7263581488933601","0.9496981891348087","0.9979879275653925","0.8390342052313883","0.9919517102615694","0.943661971830986","0.9879275653923542","0.7907444668008048","0.6317907444668008","0.744466800804829","0.6257545271629779","0.7826961770623743","0.635814889336016","0.9496981891348087","0.9577464788732394","0.9959758551307848","0.9396378269617708","0.8619718309859156","0.8318913480885313","0.030080482897384297","0.03615914862740354","0.3193491038176473","0","0","3.0533199195171026","6.199195171026157","0.7987927565392354","1","0.7484909456740443","0.9416498993963782","1","0.8470824949698189","0.7283702213279678","0.9879275653923542","0.7907444668008048","0.9899396378269618","0.6338028169014085","0.7243460764587525","0.5613682092555332","0.6197183098591549","0.7565392354124748","0.682092555331992","0.9235412474849096","0.959758551307847","0.9959758551307848","0.9476861167002012","2.3732394366197185"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-microsoft_Phi-4-mini-instruct_responses-500","finished","-","","updated","2025-05-16T08:27:42.000Z","254","","false","disguising/model-responses/disguised/stylistic_clustering/Qwen_Qwen2.5-VL-7B-Instruct/temp0.7/Qwen_Qwen2.5-VL-7B-Instruct_disguised-microsoft_Phi-4-mini-instruct_responses-500.csv","stylistic_clustering","disguising/scores","Qwen/Qwen2.5-VL-7B-Instruct","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.7979166666666667","1","0.8729166666666667","0.7520833333333333","0.9479166666666666","0.9979166666666668","0.7625","0.9791666666666666","0.9208333333333332","0.99375","0.7270833333333333","0.7166666666666667","0.7","0.6833333333333333","0.90625","0.6541666666666667","0.9229166666666668","0.9270833333333334","1","0.9625","0.8612500000000001","0.8579166666666665","0.0033333333333335213","0.003885381253035674","0.449357120535551","1","2","3.1338912133891212","6.534166666666667","0.7895833333333333","1","0.7645833333333333","0.95","1","0.875","0.7395833333333334","0.98125","0.8229166666666666","0.9895833333333334","0.68125","0.7520833333333333","0.6958333333333333","0.7","0.8708333333333333","0.7083333333333334","0.9291666666666668","0.95","1","0.9583333333333334","2.433054393305439"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500","finished","-","","updated","2025-05-16T08:26:47.000Z","238","","false","disguising/model-responses/disguised/stylistic_clustering_resample/mistralai_Mistral-7B-Instruct-v0.3/temp0.7/mistralai_Mistral-7B-Instruct-v0.3_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500.csv","stylistic_clustering_resample","disguising/scores","mistralai/Mistral-7B-Instruct-v0.3","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.7886178861788617","0.9979674796747968","0.9085365853658536","0.6951219512195121","0.959349593495935","0.9939024390243902","0.8333333333333334","0.9735772357723578","0.9532520325203252","0.9898373983739838","0.709349593495935","0.6788617886178862","0.6727642276422764","0.7052845528455285","0.8678861788617886","0.5691056910569106","0.8902439024390244","0.9654471544715448","0.9979674796747968","0.8983739837398373","0.8524390243902438","0.8471544715447153","0.005284552845528423","0.0062380038387715555","0.5645283227718324","0","2","3.116089613034623","6.414285714285715","0.7886178861788617","0.9979674796747968","0.9105691056910568","0.9573170731707316","0.9979674796747968","0.7886178861788617","0.6971544715447154","0.9817073170731708","0.9654471544715448","0.983739837398374","0.6991869918699187","0.733739837398374","0.676829268292683","0.6910569105691057","0.6991869918699187","0.6138211382113821","0.9085365853658536","0.967479674796748","0.9959349593495936","0.8882113821138211","2.2973523421588595"
"OpenGVLab_InternVL3-8B_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500","finished","-","","updated","2025-05-16T08:26:25.000Z","197","","false","disguising/model-responses/disguised/stylistic_clustering_resample/OpenGVLab_InternVL3-8B/temp0.7/OpenGVLab_InternVL3-8B_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500.csv","stylistic_clustering_resample","disguising/scores","OpenGVLab/InternVL3-8B","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.7565392354124748","0.9979879275653925","0.7645875251509054","0.670020120724346","0.93158953722334","0.9899396378269618","0.6277665995975855","0.8953722334004024","0.7947686116700201","0.9919517102615694","0.5915492957746479","0.7746478873239436","0.5593561368209256","0.5855130784708249","0.9074446680080482","0.635814889336016","0.8490945674044266","0.9637826961770624","0.9959758551307848","0.9678068410462776","0.8125754527162978","0.8383299798792757","-0.02575452716297788","-0.03072122884915398","0.6048981412075439","0","1","3.096774193548387","6.376008064516129","0.7585513078470825","1","0.6981891348088531","0.93158953722334","0.9979879275653925","0.8148893360160966","0.7424547283702213","0.993963782696177","0.8028169014084507","0.9899396378269618","0.5694164989939637","0.7907444668008048","0.5714285714285714","0.5955734406438632","0.9134808853118712","0.7525150905432596","0.9275653923541248","0.9557344064386318","0.9879275653923542","0.971830985915493","2.288306451612903"
"meta-llama_Llama-3.1-8B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500","finished","-","","updated","2025-05-16T08:26:16.000Z","294","","false","disguising/model-responses/disguised/stylistic_clustering/meta-llama_Llama-3.1-8B-Instruct/temp0.7/meta-llama_Llama-3.1-8B-Instruct_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500.csv","stylistic_clustering","disguising/scores","meta-llama/Llama-3.1-8B-Instruct","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.792","1","0.884","0.678","0.954","1","0.86","0.978","0.906","0.996","0.688","0.614","0.644","0.58","0.906","0.592","0.9","0.928","1","0.922","0.8411","0.8235000000000001","0.017599999999999838","0.021372191863994944","0.4771234526647051","0","1","3.080160320641282","6.390781563126253","0.732","1","0.756","0.928","1","0.818","0.646","0.978","0.902","0.992","0.558","0.77","0.558","0.586","0.848","0.684","0.848","0.952","1","0.914","2.308617234468938"
"OpenGVLab_InternVL3-8B_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500","finished","-","","updated","2025-05-16T08:24:51.000Z","210","","false","disguising/model-responses/disguised/stylistic_clustering/OpenGVLab_InternVL3-8B/temp0.7/OpenGVLab_InternVL3-8B_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500.csv","stylistic_clustering","disguising/scores","OpenGVLab/InternVL3-8B","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.8080808080808081","1","0.907070707070707","0.7111111111111111","0.9494949494949496","0.995959595959596","0.7797979797979798","0.985858585858586","0.9111111111111112","0.991919191919192","0.7070707070707071","0.6868686868686869","0.6181818181818182","0.597979797979798","0.7757575757575758","0.6404040404040404","0.9333333333333332","0.98989898989899","0.993939393939394","0.9474747474747476","0.8465656565656566","0.8192929292929293","0.027272727272727337","0.033288127234619734","0.5727202677297722","2","0","3.1414141414141414","6.536363636363636","0.7818181818181819","1","0.6909090909090909","0.9393939393939394","0.997979797979798","0.8121212121212121","0.7373737373737373","0.993939393939394","0.7575757575757576","0.987878787878788","0.5878787878787879","0.7272727272727273","0.4707070707070707","0.6060606060606061","0.7636363636363637","0.703030303030303","0.9252525252525252","0.9757575757575756","0.987878787878788","0.9393939393939394","2.416161616161616"
"Qwen_Qwen2.5-VL-7B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500","finished","-","","updated","2025-05-16T08:24:36.000Z","195","","false","disguising/model-responses/disguised/stylistic_clustering/Qwen_Qwen2.5-VL-7B-Instruct/temp0.7/Qwen_Qwen2.5-VL-7B-Instruct_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500.csv","stylistic_clustering","disguising/scores","Qwen/Qwen2.5-VL-7B-Instruct","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.7915831663326653","1","0.8336673346693386","0.7214428857715431","0.9599198396793588","0.997995991983968","0.7775551102204409","0.9759519038076152","0.8937875751503006","0.9939879759519038","0.6933867735470942","0.6913827655310621","0.6953907815631263","0.7474949899799599","0.935871743486974","0.5731462925851704","0.9158316633266532","0.9579158316633266","1","0.9138276553106212","0.853507014028056","0.8429859719438877","0.010521042084168264","0.012480684654700973","0.5007190974420013","1","2","3.0482897384305834","6.317907444668008","0.7595190380761523","1","0.7434869739478958","0.9579158316633266","1","0.8336673346693386","0.7414829659318637","0.9779559118236472","0.7995991983967936","0.9899799599198396","0.625250501002004","0.749498997995992","0.6833667334669339","0.7354709418837675","0.8597194388777555","0.6352705410821643","0.9018036072144288","0.9519038076152304","1","0.9138276553106212","2.305835010060362"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500","finished","-","","updated","2025-05-16T08:24:14.000Z","196","","false","disguising/model-responses/disguised/stylistic_clustering/mistralai_Mistral-7B-Instruct-v0.3/temp0.7/mistralai_Mistral-7B-Instruct-v0.3_disguised-mistralai_Mistral-7B-Instruct-v0.3_responses-500.csv","stylistic_clustering","disguising/scores","mistralai/Mistral-7B-Instruct-v0.3","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.8336673346693386","1","0.9679358717434868","0.7014028056112225","0.9519038076152304","0.997995991983968","0.8577154308617234","0.9939879759519038","0.9819639278557114","0.9879759519038076","0.8076152304609219","0.687374749498998","0.8496993987975952","0.6673346693386774","0.8096192384769539","0.6312625250501002","0.969939879759519","0.9899799599198396","0.995991983967936","0.9418837675350702","0.8812625250501002","0.9526052104208416","-0.0713426853707414","-0.07489218470600602","0.35160876255351853","0","0","3.3276553106212425","7.0881763527054105","0.8997995991983968","0.997995991983968","0.9839679358717436","0.9519038076152304","0.997995991983968","0.9599198396793588","0.93186372745491","1","0.9819639278557114","0.9919839679358716","0.9038076152304608","0.9298597194388778","0.9198396793587176","0.8496993987975952","0.9198396793587176","0.8476953907815631","0.9839679358717436","1","1","1","2.6743486973947896"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-microsoft_Phi-4-mini-instruct_responses-500","finished","-","","updated","2025-05-16T08:22:30.000Z","259","","false","disguising/model-responses/disguised/stylistic_clustering/mistralai_Mistral-7B-Instruct-v0.3/temp0.7/mistralai_Mistral-7B-Instruct-v0.3_disguised-microsoft_Phi-4-mini-instruct_responses-500.csv","stylistic_clustering","disguising/scores","mistralai/Mistral-7B-Instruct-v0.3","microsoft/Phi-4-mini-instruct","false","disguising-method-scoring","0.7806841046277666","0.9979879275653925","0.909456740442656","0.7323943661971831","0.9496981891348087","0.9979879275653925","0.8309859154929577","0.971830985915493","0.9557344064386318","0.993963782696177","0.7545271629778671","0.6921529175050302","0.7303822937625755","0.6619718309859155","0.704225352112676","0.6458752515090543","0.9295774647887324","0.943661971830986","0.9979879275653925","0.9557344064386318","0.8568410462776661","0.8587525150905432","-0.0019114688128770707","-0.0022258669165883416","0.5443039408911707","0","3","3.127016129032258","6.594949494949495","0.7706237424547284","0.9979879275653925","0.9154929577464788","0.9476861167002012","0.9979879275653925","0.8350100603621731","0.7122736418511066","0.9818913480885312","0.9517102615694164","0.9839034205231388","0.7605633802816901","0.7082494969818913","0.7283702213279678","0.6438631790744467","0.7283702213279678","0.710261569416499","0.9235412474849096","0.9456740442655936","0.9959758551307848","0.9356136820925554","2.463709677419355"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500","finished","-","","updated","2025-05-16T08:19:03.000Z","195","","false","disguising/model-responses/disguised/stylistic_clustering/mistralai_Mistral-7B-Instruct-v0.3/temp0.7/mistralai_Mistral-7B-Instruct-v0.3_disguised-Qwen_Qwen2.5-VL-7B-Instruct_responses-500.csv","stylistic_clustering","disguising/scores","mistralai/Mistral-7B-Instruct-v0.3","Qwen/Qwen2.5-VL-7B-Instruct","false","disguising-method-scoring","0.7955911823647295","0.997995991983968","0.933867735470942","0.7575150300601202","0.9418837675350702","0.995991983967936","0.87374749498998","0.9779559118236472","0.9018036072144288","0.9939879759519038","0.7114228456913828","0.6432865731462926","0.7094188376753507","0.5851703406813628","0.87374749498998","0.625250501002004","0.933867735470942","0.9639278557114228","1","0.9478957915831664","0.8582164328657316","0.8488977955911825","0.009318637274549069","0.01097733711048155","0.525239393761614","0","2","3.1392785571142285","6.575452716297787","0.781563126252505","0.997995991983968","0.9198396793587176","0.939879759519038","0.997995991983968","0.845691382765531","0.6973947895791583","0.9879759519038076","0.9038076152304608","0.9839679358717436","0.6793587174348698","0.7334669338677354","0.7274549098196392","0.5991983967935872","0.7014028056112225","0.6492985971943888","0.9278557114228456","0.9599198396793588","0.995991983967936","0.9478957915831664","2.405811623246493"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-OpenGVLab_InternVL3-8B_responses-500","finished","-","","updated","2025-05-16T08:14:55.000Z","236","","false","disguising/model-responses/disguised/stylistic_clustering/mistralai_Mistral-7B-Instruct-v0.3/temp0.7/mistralai_Mistral-7B-Instruct-v0.3_disguised-OpenGVLab_InternVL3-8B_responses-500.csv","stylistic_clustering","disguising/scores","mistralai/Mistral-7B-Instruct-v0.3","OpenGVLab/InternVL3-8B","false","disguising-method-scoring","0.778672032193159","0.9979879275653925","0.9054325955734408","0.6438631790744467","0.9416498993963782","0.9979879275653925","0.8108651911468813","0.9899396378269618","0.8832997987927566","0.9879275653923542","0.6921529175050302","0.647887323943662","0.6559356136820925","0.635814889336016","0.9134808853118712","0.5955734406438632","0.9456740442655936","0.9798792756539236","0.9839034205231388","0.9557344064386318","0.8471830985915494","0.8412474849094569","0.0059356136820925","0.007055728294666281","0.6067381552386985","0","3","3.261569416498994","6.898785425101215","0.7947686116700201","0.9979879275653925","0.8953722334004024","0.9416498993963782","1","0.8148893360160966","0.7122736418511066","0.993963782696177","0.8792756539235412","0.9839034205231388","0.6579476861167002","0.7243460764587525","0.6579476861167002","0.5955734406438632","0.7002012072434608","0.6257545271629779","0.943661971830986","0.9758551307847082","0.9899396378269618","0.9396378269617708","2.5211267605633805"
"mistralai_Mistral-7B-Instruct-v0.3_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500","finished","-","","updated","2025-05-16T07:58:44.000Z","286","","false","disguising/model-responses/disguised/stylistic_clustering/mistralai_Mistral-7B-Instruct-v0.3/temp0.7/mistralai_Mistral-7B-Instruct-v0.3_disguised-meta-llama_Llama-3.1-8B-Instruct_responses-500.csv","stylistic_clustering","disguising/scores","mistralai/Mistral-7B-Instruct-v0.3","meta-llama/Llama-3.1-8B-Instruct","false","disguising-method-scoring","0.7875751503006012","0.997995991983968","0.9078156312625252","0.7114228456913828","0.9679358717434868","0.995991983967936","0.8496993987975952","0.9739478957915833","0.9659318637274548","0.9859719438877756","0.7154308617234469","0.6032064128256514","0.6833667334669339","0.7014028056112225","0.875751503006012","0.5370741482965932","0.9018036072144288","0.969939879759519","0.997995991983968","0.8957915831663327","0.8513026052104207","0.8469939879759518","0.004308617234468848","0.005086951378208814","0.603459149788179","0","2","3.1275100401606424","6.250503018108652","0.7895791583166333","0.997995991983968","0.9098196392785572","0.9579158316633266","0.997995991983968","0.7915831663326653","0.7014028056112225","0.9819639278557114","0.9659318637274548","0.9839679358717436","0.6973947895791583","0.7294589178356713","0.6753507014028056","0.687374749498998","0.7014028056112225","0.6072144288577155","0.9098196392785572","0.9679358717434868","0.995991983967936","0.8897795591182365","2.34136546184739"
"meta-llama_Llama-3.1-8B-Instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3","finished","-","","updated","2025-05-15T23:28:35.000Z","273","","false","disguising/model-responses/disguised/vibe_based_disguise/meta-llama_Llama-3.1-8B-Instruct_disguised-mistralai_Mistral-7B-Instruct-v0.3.csv","vibe_based_disguise","disguising/results/disguise","meta-llama/Llama-3.1-8B-Instruct","mistralai/Mistral-7B-Instruct-v0.3","false","disguising-method-scoring","0.818","0.998","0.918","0.646","0.982","0.998","0.742","0.98","0.978","0.982","0.708","0.708","0.746","0.676","0.704","0.716","0.686","0.992","0.994","0.878","0.8425","0.8371000000000001","0.00539999999999996","0.006450842193286298","-0.018369910806905917","0","0","3.298","6.705","0.81","0.998","0.768","0.968","0.998","0.776","0.676","0.982","0.954","0.98","0.684","0.744","0.552","0.756","0.684","0.706","0.852","0.968","0.996","0.89","2.438"
